f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,Label
1.17511,0.714948,0.159156,1.616619,0.393052,1.007788,1.215806,1.029778,0.735425,0.022637,1.367568,0.315039,1.277452,1.339901,0.290408,0.283604,0.663095,1.253832,0.571045,0.882246,0.614066,1.193557,0.554291,0.515649,0.375395,0.361511,1.318813,0.678985,0.412055,0.088029,0.718289,0.470621,0.385229,0.491645,0.894801,0.317574,0.70222,1.238519,0.590963,0.361157,1.314866,0.800351,0.761413,1.074486,0.801107,0.871451,0.133058,0.462234,5.228099,3.92188,4.420899,5.173873,4.699057,4.520685,4.029269,4.10951,0.700874,0.991706,1.412655,0.8929,0.583113,0.796516,1.074296,0.991583,apt
1.142178,0.668771,0.503411,1.012735,0.706605,0.338429,-0.079484,0.138001,0.90217,0.666939,0.276,1.154953,0.28925,0.804383,0.459018,1.229829,3.64887,3.330772,3.229539,3.303082,2.983571,2.694984,3.448931,3.069917,0.118721,0.320022,0.383501,0.363319,1.142233,0.658071,1.308517,0.162454,0.712674,0.187464,0.107491,1.325494,0.014333,-0.64428,0.041423,-0.543746,-0.068096,-0.0264,0.375877,-0.562318,0.898179,-0.484096,0.302512,0.21413,0.731408,0.518194,0.894093,0.197346,0.150864,0.545756,0.823141,0.731281,0.504816,0.464698,0.34367,0.544469,1.275721,0.250842,0.195979,0.161525,r2l
0.006663,-0.203856,0.160245,0.277876,0.454093,-0.397076,0.575429,-0.042407,0.068663,0.888169,-0.622439,0.505126,0.503428,-0.008453,0.158848,0.909471,4.193316,3.789127,4.158642,2.998901,2.598962,3.28632,3.672186,2.475362,-0.056906,-0.006928,0.520454,0.462429,0.011178,0.440915,-0.155162,0.168109,-0.209155,0.292393,-0.00022,0.670669,0.348216,0.257966,1.155656,0.53248,0.194331,0.097319,-0.171528,0.330352,0.498426,-0.501469,-0.253793,0.127754,-0.134181,0.379466,0.441968,0.304962,0.607578,0.096789,0.339343,-0.091491,0.488079,0.394159,-0.179341,0.290223,0.34298,0.486455,0.503153,0.035466,r2l
0.33776,1.2276,0.063085,1.010673,0.904472,0.34536,-0.309242,-0.090778,-0.694884,0.627367,0.573435,0.395648,0.304779,0.970916,0.494009,0.11041,3.376253,4.231377,3.589975,3.134537,3.289987,3.51852,3.120511,3.080705,0.354905,1.043591,0.715939,0.175712,0.751056,0.363858,0.515065,0.474131,-0.589616,-1.011346,0.46198,-0.023788,-0.377668,-0.009904,0.776089,0.521022,0.707293,0.563893,-0.053474,0.709445,0.623583,0.307133,0.386478,0.71661,0.022748,0.849547,0.614292,0.361016,1.049056,-0.222449,0.152917,0.052987,0.521141,0.892086,-0.08236,1.847474,0.06176,0.522308,0.361209,0.38077,r2l
0.469058,0.699308,1.108567,0.400888,0.588574,0.705847,0.443378,1.333382,0.518538,0.787604,0.892506,1.553765,0.801166,1.80163,0.676788,0.740646,1.261635,1.704035,0.720974,1.396271,1.221338,0.49765,0.831856,0.821694,0.375816,0.913881,0.876005,1.008629,0.871427,0.53973,1.940773,0.937631,1.424955,1.037131,1.518143,0.490788,0.799989,0.638369,0.582616,0.960381,0.729203,0.19778,0.703773,0.6663,1.236332,0.188884,0.609196,0.502324,4.725231,4.144545,4.860727,4.368813,4.610398,4.887566,3.849038,4.27877,1.029494,0.929047,0.256352,1.153432,0.861475,0.897702,0.740391,-0.591806,apt
0.564175,0.561955,0.852906,-0.445793,0.666537,0.330564,0.274221,0.0169,0.435838,0.367527,0.408016,-0.137373,0.644167,0.243767,-0.135766,0.353327,0.251666,0.618512,0.34732,-0.052293,0.200241,-0.176993,1.111708,1.184038,1.238512,0.334569,1.183699,0.783149,0.23003,0.317167,0.522609,0.646103,4.013307,3.849196,3.693166,4.458441,3.798798,3.773037,3.752228,3.79906,-0.01309,0.148606,1.700694,-0.142689,0.722299,0.754136,1.055726,0.765051,1.45089,0.707841,1.206535,1.067988,1.293896,0.611177,0.779052,0.433871,0.671889,0.696744,-0.334834,0.535585,1.000443,-0.007585,0.156146,1.120041,malware
0.48255,0.351463,0.507186,0.457637,0.26565,0.165944,1.206199,0.160783,0.975148,0.051692,0.724579,1.162691,0.208122,0.059674,0.166847,0.351285,3.454842,3.292001,3.121007,4.189544,3.219803,3.030954,3.68373,3.690896,0.99562,1.227539,0.515822,0.230286,-0.496007,-0.062033,0.453853,-0.171424,-0.353305,0.389623,0.709542,0.249085,0.763554,0.637462,0.877155,1.338047,1.536312,0.689252,0.153067,0.387826,1.067965,-0.041951,1.011447,0.283534,0.462207,-0.003459,-0.235676,0.234524,0.946355,0.044118,1.085635,0.102207,-0.120702,0.474137,0.665582,0.44464,0.427929,1.081332,0.402712,0.148317,r2l
0.722653,-0.027425,0.775704,0.834582,0.712552,0.158747,1.386186,0.30833,3.148475,3.030072,2.531605,3.622783,2.782418,3.453825,3.561799,3.311495,-0.071386,0.086515,-0.964684,0.18759,0.60122,0.133123,-0.025536,0.106014,0.786915,0.215535,1.076062,-0.01683,0.337754,0.044969,1.173519,0.320867,1.197634,0.050943,0.927411,0.293102,0.616495,-0.30887,0.396786,-0.241104,0.355693,-0.443276,0.197663,0.733025,0.486399,-0.315278,-0.614274,0.463625,0.951539,-0.193776,1.183832,0.237078,-0.641412,-0.462396,0.586477,0.298306,0.906999,-0.299156,0.293323,0.243042,0.175643,0.067827,0.076785,0.318591,probe
0.366752,-0.748916,-0.006832,0.732146,1.594397,0.132529,-0.321202,0.008929,3.069731,2.738391,2.623829,2.847917,3.21801,2.963766,2.643279,2.738472,0.053764,-0.209742,-0.078215,0.529636,0.136356,-0.549069,0.701227,0.427524,-0.38241,0.075579,-0.116444,0.544608,0.072756,0.207252,0.154863,-0.426061,0.872428,0.538049,-0.096323,0.326338,0.678353,0.265083,0.940539,1.553033,0.183245,-0.022138,-0.205234,-0.756109,0.801665,0.080928,0.63391,0.724403,-0.246437,-0.178866,1.025109,0.208471,-0.057129,-0.230328,0.176345,0.918552,0.548447,0.321793,0.954834,0.868099,0.390355,1.489254,0.12866,0.734113,probe
0.6031,0.765685,0.596109,0.168181,1.367844,0.443026,1.56027,0.495853,0.228646,1.711154,0.174159,-0.17908,0.189128,0.777957,0.238003,0.586827,-0.075046,1.329361,1.028942,0.270365,-0.201985,0.433304,1.13258,1.324523,0.733979,0.614348,0.579641,0.976958,1.236683,0.775585,0.671758,1.191334,1.512466,0.711022,0.878215,0.50185,0.876137,0.423056,1.479839,1.238761,1.621661,0.587997,1.771664,0.950053,0.779793,1.406143,0.380766,0.855075,4.319626,4.577902,4.190343,4.147266,4.218675,4.259283,4.425395,4.969602,-0.130422,1.184883,0.627505,0.759495,0.350977,0.86077,0.66388,0.738775,apt
-0.150349,0.501126,0.051604,0.692473,0.492054,0.924549,0.683153,0.04791,1.672291,0.609942,0.112202,0.452493,0.643875,0.626758,0.583213,0.794917,3.700677,2.928595,4.258624,4.196,3.670434,3.327414,3.335149,3.164306,0.272527,-0.624053,1.048619,0.889854,-0.394509,0.760495,0.356528,0.270429,0.581779,-0.424254,0.354938,0.395767,0.396202,-0.25537,0.561112,0.836917,0.543299,0.256865,1.570068,-0.056059,0.708053,0.469473,1.265541,0.534037,0.63052,0.587573,-0.116245,-0.030996,0.235949,0.790822,0.464894,0.266969,0.97749,-0.532093,-0.223119,-0.76347,0.90374,0.316473,0.794831,0.310834,r2l
0.621396,0.391803,0.612632,0.603649,0.787936,0.537258,0.517296,1.078508,0.838852,0.842012,0.817775,0.43723,1.486563,1.754542,1.397328,0.046101,0.542267,1.158598,0.502451,0.524523,0.222902,0.676959,0.4703,-0.235947,1.358151,1.027512,0.238969,1.230567,0.897101,1.361663,1.17042,0.491105,1.141003,1.16005,1.314993,1.288846,1.775233,1.26867,0.486966,0.919785,0.367926,1.384225,0.454674,1.844017,0.70841,0.820231,0.630891,0.517389,4.151344,4.494254,4.397941,4.197858,4.527921,4.145724,4.387756,5.184616,0.582115,0.703478,0.320327,0.687746,1.008561,0.602128,0.329613,1.002671,apt
-0.013734,0.283172,0.316135,-0.355441,-0.078089,0.33953,0.12702,0.048816,-0.054421,-0.09595,0.072055,-0.063094,-0.010645,0.01965,-0.169518,0.133032,0.728561,-0.444247,0.081003,-0.190048,0.144351,0.011639,0.190464,0.293877,0.048105,0.283013,-0.586074,0.397613,0.093766,0.269461,-0.304969,-0.207692,0.036485,-0.004259,0.070767,0.271129,-0.441305,0.243455,0.00207,-0.050945,-0.367779,0.125762,-0.603527,0.162099,-0.373026,0.013364,-0.029792,0.292385,-0.044664,-0.173535,-0.126651,0.318221,0.134074,-0.096407,-0.059112,-0.391794,0.097119,-0.439954,0.187949,0.032155,0.596738,-0.275034,-0.025666,0.449572,normal
2.110263,3.505428,3.204767,2.701386,2.233725,3.244304,2.984392,2.113991,0.015565,1.526778,0.127426,-0.213887,-0.333823,0.917445,0.501492,0.753348,0.231683,0.684309,-0.261744,0.193166,0.249174,0.742101,0.263479,-0.16148,0.148833,-0.634386,-0.924436,0.494104,-0.048635,0.002362,0.493926,0.748655,0.36052,0.987633,0.34621,0.255996,0.228175,-0.458473,0.550199,-0.98046,-0.143814,0.130319,-0.235393,-0.08329,0.947719,0.616811,-0.188622,-0.091305,-0.454652,0.437247,0.007616,-0.76491,0.165353,0.31754,0.553413,0.08699,-0.047702,1.013819,0.122964,0.443803,-0.122793,0.430459,-0.535033,-0.08793,dos
0.182302,0.952856,0.316585,0.584059,0.585016,0.44589,0.527399,0.616701,0.076623,0.661323,0.868739,0.658807,0.320622,0.558481,0.316307,0.426567,-0.054459,1.10103,1.350969,0.163231,0.833777,1.136041,0.049068,-0.491295,4.26256,3.575354,3.346229,3.601303,3.413914,4.911756,3.341182,3.727296,1.061511,1.059342,0.973195,0.288446,0.411556,-0.498509,0.446477,0.494763,0.813775,1.287969,0.800089,0.96179,0.47214,1.057934,0.48501,0.993273,0.842025,0.656727,-0.213328,0.972006,0.650161,0.796159,0.621094,0.698669,1.065294,0.266734,0.690437,0.130154,0.739506,0.593079,0.196064,0.522149,u2r
0.441462,0.790953,0.637601,1.559745,1.072768,0.296574,0.073702,0.420804,0.112546,0.39376,0.163693,0.452836,0.458196,0.666228,0.506905,0.193967,1.146705,0.781345,0.354991,0.201243,-0.060253,-0.093212,1.071356,1.023576,0.337083,1.214781,0.877544,0.691464,0.987873,0.878307,0.669155,0.491981,3.801762,3.126411,3.489672,4.660073,3.477643,3.017204,4.256784,3.961876,0.737193,0.529114,1.009843,1.288354,0.365348,0.884797,1.103323,0.340006,1.27931,1.101825,0.041095,1.31774,0.064689,0.29065,0.907649,1.068657,0.644405,0.316559,0.482949,0.429682,0.97855,0.417355,0.306669,-0.064761,malware
2.806983,2.47377,3.095921,2.047178,3.170494,2.787691,2.673376,2.030657,-0.320905,0.659393,0.02613,0.245279,-0.275789,0.106925,-0.497468,0.164947,0.286788,0.264277,-0.286613,-0.033923,0.361737,0.024853,-0.009287,0.97656,-0.307945,0.606188,-0.399606,0.414651,0.438669,-0.109664,-0.427865,-0.766695,-0.156801,0.356798,-0.364933,0.163627,-0.544393,0.01475,-0.39617,0.084909,-0.105486,-0.415665,-0.176493,-0.300371,-0.471266,0.607236,-0.042079,-0.871001,-0.160476,0.53162,-0.222611,0.793985,-0.265498,0.346534,0.586487,0.322587,-0.498522,-0.304111,0.646532,-0.242075,0.559054,-0.073628,0.183647,-0.503748,dos
0.474561,0.876512,0.595507,-0.189546,0.93608,1.083232,1.429094,-0.25526,-0.821304,0.887588,0.330305,-0.043503,0.648389,0.397814,0.025714,0.562743,0.854926,0.678718,0.682129,0.799542,-0.161122,0.576916,0.707982,0.429927,0.226756,0.264219,0.467975,1.011472,1.28725,1.195553,-0.102333,0.177308,4.145858,4.435326,3.414935,3.932473,3.340663,3.97442,3.560448,3.932315,0.054689,-0.135245,1.994227,0.631203,1.56062,1.279072,-0.136023,0.762803,0.017485,0.466711,-0.248204,-0.108402,0.215344,0.354414,0.617472,0.133715,0.667189,1.111094,0.72325,0.569705,0.753733,-0.045742,1.028403,0.061066,malware
0.568715,0.800393,0.430144,-0.044123,1.360367,1.000182,0.241022,0.362539,-0.411464,0.69303,-0.136157,0.779864,0.941674,0.448381,0.000996,1.042058,0.480976,0.521951,0.06081,0.566874,0.388689,-0.11782,1.082997,1.271606,4.038191,3.970975,4.374297,3.108626,3.103223,3.393523,3.714034,3.448319,0.021003,0.482545,0.437529,0.858596,0.500043,-0.377053,0.653461,1.191803,0.493017,0.924131,0.252694,0.734587,0.144935,0.369075,0.372618,0.694511,0.109129,-0.179198,0.69155,0.674636,0.530619,0.8998,0.388813,0.606607,0.322537,0.363625,0.633097,1.499974,0.814034,0.726874,0.828048,-0.5765,u2r
1.052019,1.269116,1.323287,0.640881,0.272295,0.624791,0.057124,1.535474,1.017461,0.617037,0.928672,0.258724,-0.018581,-0.515964,0.517376,0.386331,0.71368,0.485883,0.693248,0.844988,-0.177081,0.871005,0.297039,0.71291,4.040002,4.043092,3.638119,3.660314,3.981361,2.904471,3.151789,3.454334,-0.119757,0.357727,0.333143,0.519198,0.454402,0.961207,0.737852,0.448036,0.330032,0.458599,0.466563,1.61344,-0.175887,0.063176,-0.002817,0.601172,0.583353,0.222118,0.883253,0.646346,0.902145,1.021554,-0.47897,0.788528,-0.100527,0.592236,0.447197,0.466404,-0.06208,0.943719,-0.100723,0.81774,u2r
0.743783,0.895335,-0.046518,0.430695,0.616855,1.065093,-0.028681,1.461774,1.398885,0.392518,1.951064,0.947256,0.790971,1.107341,1.028143,0.892743,0.351964,0.64327,1.000783,1.215353,1.487804,0.634257,0.875657,0.542859,1.33223,0.699898,0.575434,0.867881,0.087136,1.08347,0.700587,2.085406,0.56181,0.719699,1.297757,1.191901,1.306162,0.714118,0.323861,2.040677,1.072347,0.941567,1.202621,0.253554,0.634604,0.37065,0.91511,0.219844,4.693196,4.922592,4.906032,4.588188,4.476502,4.201906,4.591845,4.340585,-0.001339,0.562465,1.196537,0.33342,0.324575,0.750137,-0.136008,1.168318,apt
0.241466,1.238544,0.497364,0.186516,0.564622,0.200377,0.134373,0.513791,0.349389,0.774282,0.91587,0.484927,1.123304,0.541131,0.770899,-0.136166,0.876952,1.853431,1.197742,0.762349,0.318865,1.574444,0.767552,0.536948,0.548226,1.772845,0.786824,1.042757,0.748598,0.810652,0.648793,1.480046,0.859824,0.206475,1.017354,0.788359,1.011507,0.690784,0.596523,1.242366,1.676612,0.0035,0.876918,0.596932,0.429653,-0.130434,1.002355,0.622446,4.145648,4.931216,4.192265,4.17318,3.788809,3.981456,5.049888,4.665213,1.419426,0.461739,1.00253,1.31152,1.100692,1.551146,1.020906,0.839175,apt
2.702357,2.444309,2.378558,2.448262,3.14083,2.550375,3.782191,2.957191,-0.334505,-0.045017,-0.240831,0.480031,-0.617451,-0.483428,-0.146196,0.427326,0.674877,0.741244,0.358411,0.0827,0.477582,-0.395025,-0.710096,0.316487,-0.332555,0.090612,0.173832,0.231654,0.542006,0.494434,0.20775,-0.078907,0.168493,-0.148295,0.031607,1.298178,0.201985,0.32261,-0.197466,0.579033,0.462123,0.465309,0.216701,0.585386,0.692258,0.247395,0.068424,0.522557,-0.286856,-0.203082,0.096015,-0.663611,0.492418,-0.313311,-0.092171,0.024024,0.137679,-0.034644,0.089683,0.093168,-0.081164,-0.227938,0.606663,-0.826983,dos
2.226277,2.497762,3.332712,2.494453,3.093215,3.452769,2.75759,3.217195,0.358989,0.172397,0.457642,0.947972,-0.166771,-0.31164,-0.338062,0.567493,0.628215,-0.121667,-0.841206,-0.183641,0.366534,0.089975,0.201156,-0.115505,0.57634,0.274436,0.383909,0.19158,0.355966,0.326357,-0.297634,0.287878,0.476179,0.639814,0.307248,-0.314363,-0.245093,-0.075817,0.205259,0.064994,-0.385679,-0.388374,-0.824335,-1.283764,0.060698,1.164104,0.928551,-0.320204,0.187456,-0.539061,-0.470449,-0.418863,0.018526,0.037893,0.233716,0.418447,-0.031596,0.136291,-0.372216,-0.485024,-0.554538,0.412162,-0.032059,-0.722004,dos
2.197419,2.908174,2.561894,2.853266,2.839817,2.94406,2.994767,2.615245,0.202786,0.226204,-0.973001,0.410937,0.187474,0.373822,-0.45908,-0.022098,-0.371188,0.455071,-0.512302,-0.297895,0.360441,-0.163219,-0.297776,0.528024,0.54647,0.444932,0.501919,0.015789,0.027933,-0.171637,0.195478,-0.117554,-0.07488,0.389955,0.653043,0.299217,0.927442,-0.197482,-0.707089,0.441583,-0.227325,-0.003162,-0.676408,-0.284645,-0.556002,-0.075436,-0.057548,0.160482,0.677875,0.424608,-0.609976,0.393607,0.17029,0.075978,0.109785,0.212049,-0.191349,0.037942,0.652773,-0.196758,-0.34345,0.092232,-0.388755,-0.655252,dos
1.705132,0.793153,0.346016,1.243455,0.845075,0.483317,0.282649,0.537373,0.806662,1.122978,0.847888,0.924353,0.569816,1.104718,0.626975,1.547096,0.426251,0.897748,1.705225,1.18888,1.055437,0.853574,0.743776,0.64176,0.467187,0.028923,1.008278,0.027887,1.013124,0.580838,0.290037,1.352558,0.067907,0.420239,0.462306,0.787308,0.444294,1.377772,0.102917,2.558438,3.643552,5.450141,4.611869,4.070369,4.221983,3.949557,4.276176,3.788345,1.039046,0.801899,0.27472,0.912216,0.88444,0.397289,0.527532,0.950619,1.210832,0.655986,1.138795,1.245178,1.306469,0.907643,0.314213,1.121084,phishing
1.146868,0.290819,1.035767,0.638744,1.009177,1.385313,-0.22877,1.266503,0.666728,0.335043,0.523117,0.255859,0.948374,0.254336,1.261947,1.031362,0.82222,-0.196266,0.124851,0.683932,0.708446,1.142914,-0.590645,0.378373,1.096688,0.56825,0.509707,-0.005506,1.196336,0.501764,1.212163,1.37959,1.312709,0.705412,0.50212,0.471468,1.605754,0.624645,1.193923,0.93708,3.934811,4.006131,4.652529,4.134068,3.915783,3.756907,4.26403,3.887592,0.98725,1.864867,0.953142,1.531847,0.398326,1.02779,1.285035,1.34092,1.295673,0.727462,1.120463,0.262089,1.443206,0.291531,1.284362,1.189598,phishing
2.836542,3.59615,2.847703,2.538498,1.91095,2.124728,2.559838,2.72123,-0.13003,0.278015,-0.135829,-0.29152,0.39569,0.736228,-0.378225,0.229672,-0.737252,-0.543542,-0.144945,0.63071,-0.230418,-0.247245,0.136239,0.136688,-0.233309,1.0138,0.000586,0.171113,-0.060801,0.317987,0.675731,0.868649,-0.22302,0.615358,0.367356,0.558541,0.078654,0.035832,0.541072,0.549612,0.824574,0.209346,0.071888,-0.986934,-0.605067,-0.057413,-0.375477,0.486359,-0.469509,-0.105587,-0.087912,0.662134,-0.153707,0.323585,0.208068,0.52648,0.502597,0.104952,-0.643333,0.015717,0.11102,0.248704,-0.2119,0.633406,dos
1.257993,1.078801,1.309906,1.299513,1.744639,0.186854,0.680477,0.710455,1.365019,1.007736,1.366766,0.967412,0.831685,1.146323,0.957578,1.015391,1.133351,1.035186,1.282235,0.863312,0.916323,0.389591,1.282383,1.610088,0.029048,1.128435,0.774313,0.757042,1.122447,0.826629,1.016642,0.678143,1.51715,0.735154,0.497447,0.996136,0.464278,0.945672,1.58119,0.819832,0.230548,0.6532,1.205603,0.888099,1.155579,0.555296,0.654618,1.12514,5.114904,4.215726,4.406829,4.884957,4.448972,4.676998,4.056933,4.391598,0.560378,0.081494,0.441989,1.041694,1.088321,1.185867,1.069034,0.740099,apt
-0.692989,0.2345,-0.002162,-0.587493,0.111534,0.28771,0.090972,0.146207,-0.102919,-0.465347,0.172966,0.437438,0.282395,-0.496969,-0.378724,-0.211492,-0.398244,0.011047,0.098354,-0.357563,0.194282,0.150276,-0.13704,-0.04313,-0.48745,-0.083066,0.001846,0.042187,0.094719,0.06106,-0.066086,0.071549,0.250508,-0.023875,0.079399,-0.046543,-0.16169,0.13072,-0.138806,0.096537,0.007064,-0.075984,-0.082036,-0.12703,-0.41145,0.095724,0.057887,0.212418,-0.132864,0.473846,-0.094934,-0.218777,-0.248421,-0.433481,0.383157,0.342767,0.150186,-0.224022,0.452817,-0.08793,-0.067256,0.359315,0.164728,0.550276,normal
0.847921,0.82393,0.498481,0.320331,0.925639,0.145614,0.447475,-0.04053,0.809254,1.034635,0.059003,0.410732,0.26397,0.963897,1.117637,0.264408,-0.911029,0.99876,0.500293,0.502029,0.913671,0.316192,0.196376,0.319931,3.800089,3.975535,4.314919,3.761527,3.514918,3.978786,3.142934,4.218725,0.57512,0.377089,0.044389,0.762123,0.353723,0.437573,-0.272037,0.284394,0.224176,0.668353,0.359559,-0.711993,0.293245,-0.174518,0.01072,0.931748,-0.280043,0.61268,0.251751,0.164984,0.039304,0.623785,0.674312,-0.296317,0.997736,-0.053819,0.654874,-0.051435,0.273422,-0.095461,0.242067,0.389561,u2r
1.698041,3.254251,2.384007,3.209233,2.337426,2.739181,2.405448,2.673754,0.943466,0.071428,1.069636,-0.053616,0.791294,-0.611562,-0.008929,-0.121249,0.811968,0.203362,-0.819637,-0.469558,-0.335698,0.540323,0.482253,-0.01518,-0.126829,0.442375,-0.388285,0.325951,0.287633,-0.003565,0.298955,0.165942,0.343839,-0.480346,0.396526,0.581971,0.264428,0.390547,0.070536,0.5211,0.149361,-0.396574,0.489097,-0.615366,0.247251,-0.0529,-0.081657,0.197395,-0.19918,0.350493,0.145558,-0.157782,0.722181,0.212152,0.40386,0.757465,0.75008,0.380903,-0.016196,-0.523367,0.213011,0.612563,0.279442,-1.430063,dos
0.146814,0.148738,-0.181143,0.040416,0.549712,-0.004399,-0.173297,-0.043441,0.023044,-0.037792,-0.007839,-0.360862,-0.240658,-0.037334,-0.041317,-0.141547,-0.044253,0.015254,0.222353,-0.024803,0.099776,-0.1354,0.143024,0.093933,0.216454,0.178365,0.147184,-0.024604,0.061235,0.265877,-0.163019,-0.157102,0.045358,0.10382,-0.206027,-0.018691,-0.0235,-0.55382,-0.054898,-0.039329,-0.040073,0.353979,-0.30395,-0.206156,-0.653049,-0.120229,-0.098911,-0.127494,0.276919,0.215154,0.019464,-0.092653,0.256547,-0.004939,-0.204568,-0.429062,-0.110329,0.188661,0.569135,0.015403,-0.191339,-0.296241,0.137989,-0.441154,normal
-0.509379,0.410791,0.446022,0.428451,-0.218045,-0.05327,0.911096,1.103403,0.29221,0.061201,-0.323156,0.903256,0.929841,-0.784856,-0.61076,0.541568,0.599781,0.265202,0.465173,0.368742,0.491893,0.074591,0.474487,0.176535,3.23903,2.739898,3.501007,3.941338,3.433487,3.420933,4.145074,4.041242,1.260562,1.495688,0.506769,-0.040725,0.245488,0.737851,1.128047,0.008012,0.594875,0.123212,0.414006,0.407274,0.651534,1.394547,0.69379,0.286575,0.212308,0.394121,0.08774,0.542842,-0.605056,0.384963,0.420596,-0.042293,0.308036,0.983962,1.016422,0.240088,0.715568,-0.194326,0.346729,0.583863,u2r
-0.382283,-0.174028,0.220737,1.151627,-0.054763,1.164863,1.068069,0.581354,-0.667092,-0.052827,0.194909,1.258816,0.223874,0.132181,0.564736,-0.154287,0.46892,0.120649,1.689487,0.067069,1.348471,-0.033075,0.598249,0.705141,3.643794,3.61618,3.967655,3.767816,3.502194,3.276505,3.505416,3.49986,0.391006,0.51429,-0.154195,0.01759,0.854298,-0.532688,1.018664,0.228486,1.231262,1.031797,0.33267,0.379328,1.196967,1.052955,0.917733,0.994886,-0.009385,0.572384,0.13333,-0.020953,0.553749,0.293771,0.405188,0.254984,-0.084515,1.243557,0.550122,-0.168987,0.561887,1.164625,0.911427,0.246575,u2r
2.607761,3.601622,2.474778,3.125844,3.309402,2.764286,2.824205,1.997666,-0.202274,0.528153,0.147306,0.285304,0.179921,1.106402,-0.073734,0.842435,0.180076,0.88239,-0.43124,0.203093,-0.057159,0.182763,0.670069,0.290464,0.669172,-0.181599,-0.250276,0.127247,0.102607,0.036363,-0.311384,0.659393,-0.043277,0.761735,0.125735,0.411793,0.370969,-0.250924,0.285241,0.98775,0.233226,0.525575,0.431972,0.258172,0.203915,0.366292,0.463477,-0.488474,0.231286,0.037165,-0.056187,0.703184,-0.209916,-0.507646,0.478072,-0.519177,-0.747574,0.52872,0.191425,0.332724,-0.079092,-0.502983,-0.413604,-0.002485,dos
1.145969,0.631949,-0.332093,0.771429,0.915227,0.16656,0.447293,0.69762,1.284267,0.364868,0.881065,0.622334,0.569742,1.078711,0.10586,0.583683,0.492233,-0.198114,1.034663,0.853058,0.495246,0.362379,0.4801,0.798317,3.603803,3.279625,3.347314,3.574544,3.160333,3.729996,3.223143,3.150548,1.916909,1.352933,0.544775,0.862957,0.939427,0.44605,0.60724,0.362023,1.045052,1.051245,1.182863,0.599699,1.455512,0.445642,1.401119,0.271515,-0.103848,1.392514,0.77717,0.713605,0.317782,0.099683,0.142387,0.542346,0.41241,-0.393261,1.242192,0.29113,1.037284,0.162458,0.549679,0.91754,u2r
